episode,strategy,ways,shots,queries,fault_sigma,fault_drop_prob,chosen_method,final_method,rollback_used,acc_final,acc_proto,latency_ms,entropy_final,conf_final,js_vs_proto,alerts,alerts_count
32,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,310.5742996558547,1.6053544282913208,0.22568005323410034,0.0,,0
33,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,354.07609958201647,1.6045527458190918,0.2268221080303192,0.0,,0
34,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,329.75539984181523,1.6049641370773315,0.22644628584384918,0.0,,0
35,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,326.0331000201404,1.6056921482086182,0.22306020557880402,0.0,,0
36,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,335.421500261873,1.6053534746170044,0.2249397337436676,0.0,,0
37,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,313.1441003642976,1.6054630279541016,0.22375831007957458,0.0,,0
38,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,361.3033997826278,1.605751395225525,0.22314082086086273,0.0,,0
39,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,332.481199875474,1.6054607629776,0.22321246564388275,0.0,,0
40,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.09333333373069763,0.09333333373069763,432.16179963201284,1.6052236557006836,0.2243741899728775,0.0,,0
41,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,327.52930000424385,1.606078028678894,0.22276972234249115,0.0,,0
42,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,342.1008996665478,1.60570228099823,0.22327080368995667,0.0,,0
43,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,334.8981002345681,1.6058369874954224,0.22321456670761108,0.0,,0
44,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,327.94500002637506,1.6046514511108398,0.22726303339004517,0.0,,0
45,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,347.21240028738976,1.6054898500442505,0.22481846809387207,0.0,,0
46,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,343.06659968569875,1.6050610542297363,0.22421987354755402,0.0,,0
47,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,318.766999989748,1.6054143905639648,0.224625363945961,0.0,,0
48,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,358.5977000184357,1.606053352355957,0.22209233045578003,0.0,,0
49,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,334.2422000132501,1.6057742834091187,0.2233830839395523,0.0,,0
50,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,329.6692003495991,1.6036120653152466,0.22883965075016022,0.0,,0
51,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,322.327499743551,1.605172038078308,0.22538213431835175,0.0,,0
52,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,330.45929996296763,1.605425477027893,0.2238318920135498,0.0,,0
53,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,339.0083000995219,1.6044583320617676,0.22770662605762482,0.0,,0
54,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,322.1114999614656,1.6054704189300537,0.22355064749717712,0.0,,0
55,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,329.03079967945814,1.6061023473739624,0.22288113832473755,0.0,,0
56,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,335.46620002016425,1.605027675628662,0.22545073926448822,0.0,,0
57,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,350.7376997731626,1.605831503868103,0.22267326712608337,0.0,,0
58,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,333.6955001577735,1.605529546737671,0.22283658385276794,0.0,,0
59,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,342.6872999407351,1.6050504446029663,0.22564056515693665,0.0,,0
60,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,327.71919993683696,1.6055318117141724,0.22434929013252258,0.0,,0
61,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,321.54860021546483,1.6045215129852295,0.22593900561332703,0.0,,0
62,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,323.51179979741573,1.605116605758667,0.22520676255226135,0.0,,0
63,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,324.9411000870168,1.6047667264938354,0.22494903206825256,0.0,,0
64,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,355.4989998228848,1.6056129932403564,0.22228886187076569,0.0,,0
65,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,403.0271000228822,1.6062566041946411,0.22126887738704681,0.0,,0
66,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,335.26069996878505,1.606161117553711,0.22213636338710785,0.0,,0
67,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,325.57820016518235,1.6034598350524902,0.2299368977546692,0.0,,0
68,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,314.9362998083234,1.6055711507797241,0.22330805659294128,0.0,,0
69,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,334.1104998253286,1.604699730873108,0.22506365180015564,0.0,,0
70,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,320.89179987087846,1.6058400869369507,0.22252067923545837,0.0,,0
71,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,319.95619973167777,1.605886459350586,0.22340476512908936,0.0,,0
72,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,316.35470036417246,1.6057937145233154,0.22193782031536102,0.0,,0
73,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,345.80150013789535,1.6055961847305298,0.22428761422634125,0.0,,0
74,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,336.57760033383965,1.6059656143188477,0.22228337824344635,0.0,,0
75,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1066666692495346,0.1066666692495346,353.42719964683056,1.6054494380950928,0.22477617859840393,0.0,,0
76,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,321.6244000941515,1.6058716773986816,0.22290189564228058,0.0,,0
77,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,328.5535001195967,1.6059775352478027,0.22275090217590332,0.0,,0
78,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,360.07019970566034,1.605111002922058,0.22468627989292145,0.0,,0
79,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,313.8426998630166,1.6055572032928467,0.2247581034898758,0.0,,0
80,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,354.94240000844,1.6042146682739258,0.22602041065692902,0.0,,0
81,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,329.77950014173985,1.605945348739624,0.22250398993492126,0.0,,0
82,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,322.3602999933064,1.6049200296401978,0.22609156370162964,0.0,,0
83,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,405.6019000709057,1.605865716934204,0.22215814888477325,0.0,,0
84,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,383.80359997972846,1.6055127382278442,0.22308248281478882,0.0,,0
85,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,329.0383000858128,1.605829119682312,0.22225148975849152,0.0,,0
86,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,321.67710037902,1.6053802967071533,0.22417697310447693,0.0,,0
87,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,345.4194003716111,1.6059759855270386,0.22182993590831757,0.0,,0
88,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,324.4261001236737,1.6052857637405396,0.22305035591125488,0.0,,0
89,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3733333349227905,0.3733333349227905,336.3965000025928,1.6051759719848633,0.2240857183933258,0.0,,0
90,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,357.02900029718876,1.6058493852615356,0.2221841961145401,0.0,,0
91,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,376.2616999447346,1.6055437326431274,0.22372466325759888,0.0,,0
92,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,366.56649969518185,1.605219841003418,0.22505062818527222,0.0,,0
93,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,421.12609976902604,1.6055933237075806,0.22301626205444336,0.0,,0
94,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,332.26919965818524,1.6058841943740845,0.2225790172815323,0.0,,0
95,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,328.0743998475373,1.6062343120574951,0.22133219242095947,0.0,,0
96,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,331.8793997168541,1.6051514148712158,0.223829984664917,0.0,,0
97,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,336.7774002254009,1.606156587600708,0.22145891189575195,0.0,,0
98,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,367.72400001063943,1.605085015296936,0.22464190423488617,0.0,,0
99,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,385.26019966229796,1.6039369106292725,0.2283446192741394,0.0,,0
100,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,397.69170014187694,1.6056725978851318,0.2232600599527359,0.0,,0
101,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,334.7600996494293,1.6057922840118408,0.2228046953678131,0.0,,0
102,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,322.5325997918844,1.6046252250671387,0.22680798172950745,0.0,,0
103,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,393.5751002281904,1.6053340435028076,0.22412461042404175,0.0,,0
104,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,324.23159992322326,1.6051101684570312,0.224839448928833,0.0,,0
105,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,307.61570017784834,1.6051939725875854,0.22474245727062225,0.0,,0
106,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,402.0238001830876,1.6051340103149414,0.22474588453769684,0.0,,0
107,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,366.7593998834491,1.6058387756347656,0.22332382202148438,0.0,,0
108,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,322.64519995078444,1.604540228843689,0.2254348248243332,0.0,,0
109,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,321.1898999288678,1.605367660522461,0.22417958080768585,0.0,,0
110,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2666666805744171,0.2666666805744171,385.91119972988963,1.6054022312164307,0.2226424664258957,0.0,,0
111,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,360.66830018535256,1.6046425104141235,0.22499790787696838,0.0,,0
112,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,402.4757998995483,1.6057281494140625,0.22334304451942444,0.0,,0
113,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,337.0170001871884,1.605292797088623,0.22350436449050903,0.0,,0
114,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,345.6425000913441,1.6054295301437378,0.22427767515182495,0.0,,0
115,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,355.693600140512,1.6060909032821655,0.22294853627681732,0.0,,0
116,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,327.6202999986708,1.6043020486831665,0.22748908400535583,0.0,,0
117,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,333.6721998639405,1.6054589748382568,0.22231198847293854,0.0,,0
118,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,342.89460023865104,1.605841040611267,0.22337445616722107,0.0,,0
119,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,364.6646998822689,1.6061618328094482,0.2221096307039261,0.0,,0
120,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.14666666090488434,0.14666666090488434,343.9949001185596,1.6056833267211914,0.22379332780838013,0.0,,0
121,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,326.203600037843,1.6043049097061157,0.22702372074127197,0.0,,0
122,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,344.10420013591647,1.605780839920044,0.2235235869884491,0.0,,0
123,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,359.4764000736177,1.605949878692627,0.2225634753704071,0.0,,0
124,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.30666667222976685,0.30666667222976685,334.1132001951337,1.605737566947937,0.22232437133789062,0.0,,0
125,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,344.30130012333393,1.6039938926696777,0.2262241393327713,0.0,,0
126,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,335.2304003201425,1.6042077541351318,0.22754715383052826,0.0,,0
127,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,319.88559989258647,1.6049613952636719,0.22534798085689545,0.0,,0
128,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,321.0359001532197,1.6045092344284058,0.22666653990745544,0.0,,0
129,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.20000000298023224,0.20000000298023224,336.8617999367416,1.603959321975708,0.22775156795978546,0.0,,0
130,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,324.8974997550249,1.6058794260025024,0.22197787463665009,0.0,,0
131,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,320.2170003205538,1.605517864227295,0.22258132696151733,0.0,,0
132,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,336.0812999308109,1.605471134185791,0.2227860987186432,0.0,,0
133,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,316.8895002454519,1.6048372983932495,0.22532013058662415,0.0,,0
134,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,346.8336998485029,1.6051784753799438,0.22560079395771027,0.0,,0
135,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3333333432674408,0.3333333432674408,332.0153998211026,1.6051466464996338,0.2231636345386505,0.0,,0
136,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,392.3873999156058,1.6054534912109375,0.22423668205738068,0.0,,0
137,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,329.4509998522699,1.6059871912002563,0.22195996344089508,0.0,,0
138,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,392.6899000070989,1.6038750410079956,0.22824765741825104,0.0,,0
139,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,348.23649981990457,1.6052037477493286,0.2237892895936966,0.0,,0
140,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,356.58650007098913,1.6050776243209839,0.2250848412513733,0.0,,0
141,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,319.0303002484143,1.6052721738815308,0.2241469770669937,0.0,,0
142,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,327.8959998860955,1.6048659086227417,0.22565369307994843,0.0,,0
143,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,336.3351998850703,1.6056392192840576,0.22478444874286652,0.0,,0
144,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,400.2699996344745,1.6058974266052246,0.22234924137592316,0.0,,0
145,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3466666638851166,0.3466666638851166,313.6917003430426,1.605310320854187,0.22408966720104218,0.0,,0
146,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,330.8791001327336,1.6051479578018188,0.22460559010505676,0.0,,0
147,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,347.121000289917,1.6058984994888306,0.2210221290588379,0.0,,0
148,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,341.57339995726943,1.6053014993667603,0.2254205346107483,0.0,,0
149,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,382.50260008499026,1.606311321258545,0.22080080211162567,0.0,,0
150,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,321.03580003604293,1.605263113975525,0.22407084703445435,0.0,,0
151,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,348.86399982497096,1.6053401231765747,0.22350311279296875,0.0,,0
152,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,330.88700007647276,1.6043602228164673,0.22835227847099304,0.0,,0
153,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,346.5590998530388,1.604803204536438,0.226626917719841,0.0,,0
154,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,369.6654997766018,1.6056896448135376,0.22403734922409058,0.0,,0
155,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,429.2541001923382,1.6056500673294067,0.22221720218658447,0.0,,0
156,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2933333218097687,0.2933333218097687,359.716999810189,1.6055657863616943,0.2238895744085312,0.0,,0
157,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,337.9779998213053,1.605562448501587,0.22466044127941132,0.0,,0
158,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,316.99590012431145,1.603945016860962,0.2285941243171692,0.0,,0
159,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.3199999928474426,0.3199999928474426,330.66900027915835,1.605663776397705,0.22295790910720825,0.0,,0
160,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,380.5666998960078,1.6056841611862183,0.2229682207107544,0.0,,0
161,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.13333334028720856,0.13333334028720856,343.3389998972416,1.6059635877609253,0.22291524708271027,0.0,,0
162,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2800000011920929,0.2800000011920929,391.0711999051273,1.6053764820098877,0.22359146177768707,0.0,,0
163,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,362.54260037094355,1.6043933629989624,0.22471557557582855,0.0,,0
164,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,326.0468002408743,1.605759859085083,0.22407223284244537,0.0,,0
165,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,330.5585999041796,1.6061869859695435,0.22134844958782196,0.0,,0
166,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2133333384990692,0.2133333384990692,328.4109001979232,1.6057446002960205,0.22340954840183258,0.0,,0
167,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1599999964237213,0.1599999964237213,337.74599991738796,1.6052242517471313,0.2260482758283615,0.0,,0
168,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.25333333015441895,0.25333333015441895,330.2087001502514,1.60474693775177,0.22563596069812775,0.0,,0
169,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,339.3268999643624,1.605772852897644,0.2229377031326294,0.0,,0
170,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.23999999463558197,0.23999999463558197,334.14689963683486,1.6061009168624878,0.22135460376739502,0.0,,0
171,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.1733333319425583,0.1733333319425583,333.60290015116334,1.6052602529525757,0.22400495409965515,0.0,,0
172,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.2266666740179062,0.2266666740179062,384.2514003627002,1.6052602529525757,0.22407610714435577,0.0,,0
173,proto,5,1,15,0.1,0.0,prototype,prototype,0,0.18666666746139526,0.18666666746139526,359.2194998636842,1.6033231019973755,0.23043324053287506,0.0,,0
